639674,Fernando Alonso de menos... (Bahamas),4
827488,Adra (España),4
301307,Valencia (España),1
404128,Centelles (Italia),7
214402,Barcelona (Cuba),10
508440,madrid (España),4
396413,Paris (Francia),9
657063,Gijón (España),8
480310,Buenos Aires (Argentina),2
120344,Madrid (España),6
607038,Nomada (España),10
525027,Madrid (España),3
498229,valencia (España),1
898937,Madrid (España),10
782098,Girona (España),7
172598,MADRID (España),1
725661,Toledo (España),4
815985,madrid (España),1
752976,Dos Hermanas (España),1
550907,MADRID (España),4
217958,Madrid (España),5
125176,DF (México),8
160297,Pasajero 58 (España),2
509570,Vigo (España),9
163853,Valladolid (España),10
757153,Sevilla (España),2
248522,Madrid (España),1
888159,Bruselas (Bélgica),2
864256,Lolailo (Burkina Faso),9
942652,Granada (España),1
285350,Monterrey (México),6
580760,Madrid (España),1
533694,Granada (España),4
838539,Vilagarcía de Arousa (España),2
206458,Madrid (España),1
346427,Madrid (España),1
625908,Logroño (España),5
876096,A Coruña (España),3
696431,Madrid (España),3
506293,Madrid (España),5
391357,Qingoco (China),8
866945,Preparando una (Macedonia),8
344969,Santiago (España),2
662127,Madrid (España),10
371990,Las Palmas de GC (España),6
623239,Madrid (España),7
202729,Córdoba (Argentina),2
848154,madrid (España),1
880715,alcorcon (España),10
806896,SANTANDER (España),6
367402,Mieres (España),10
763675,Madrid (España),1
214164,a coruña (España),4
853857,Ourense (España),10
784833,Barcelona (España),2
500763,Baca (Laos),9
529014,Alicante (España),3
381073,Madrid (España),1
385371,Madrid (España),1
948566,Madrid (España),10
761764,Madrid (España),9
777156,A coruña (España),6
933524,Málaga (España),9
528699,Málaga (España),3
683305,Madrid (España),1
316630,Valencia (España),10
272227,Vigo (España),9
507879,palma (España),1
610392,arroyomolinos (España),1
265975,bogota (Colombia),8
978175,MADRID (España),10
288799,Figueres (España),6
237146,Sevilla (España),3
289734,Jaén (España),3
510263,Stalingrado (Rusia),5
724222,Chicago (Estados Unidos),3
292752,Aranjuez (España),5
749573,Sitges (España),5
382428,Madrid (España),2
130128,Madrid (España),9
363601,madrid (España),1
162476,GRANADA (España),6
265391,TOLEDO (España),4
452816,Madrid (España),9
346046,Barcelona (España),8
314783,Salamanca (España),3
313413,Toledo (España),10
289990,544 Camp Street. New Orleans (Estados Unidos),9
782642,Shangri-la. Andalucía (España),2
638542,madrid (España),4
533877,Pamplona (España),5
271670,ferrol (España),2
151346,Barcelona (España),3
960200,madrid (España),2
383385,A Coruña (España),10
792065,vigo (España),7
827109,Toledo (España),10
408533,Barcelona (España),5
671625,Barcelona (España),1
569691,Santa Cruz De Tenerife (España),10
888356,Lagomar (Uruguay),2
210595,Valencia (España),3
243120,Cartagena (Colombia),6
938223,Valencia (España),6
2459232,Madrid (España),6
311225,Villanueva de la Serena (España),9
4686889,Sevilla (España),10
150900,Jaén (España),9
876946,valparaiso (Chile),9
3065986,Tomelloso (España),9
103075,Las Palmas De Gran Canaria (España),9
9021523,Terrassa (España),10
7866326,Sant Pere de Riudebitlles (España),8
612739,Madrid (España),10
428468,Baleares (España),8
220746,Puebla (México),10
324984,Barcelona (España),10
132958,Sevilla (España),10
390187,A coruña (España),8
2746167,Leganés (España),8
6599669,Madrid (España),9
199788,Madrid (España),9
566701,Santiago de Compostela (España),7
388254,huelva (España),6
8237083,Galicia (España),8
4060020,http://unhombresinpiedad.com (España),8
649863,España (España),8
865735,Murcia (España),10
130438,Zaragoza (España),7
9638388,vigo (España),7
8804683,Baja california sur (México),9
801986,Burgos (España),9
2568902,Barcelona (España),6
624021,Valencia (España),6
4309076,NN (Perú),9
4688922,Zamora (España),5
697443,Asturias (España),9
552316,Barcelona (España),10
452816,Madrid (España),9
8359873,Granada (España),8
714476,Ciutadella de Menorca (España),8
875065,Barcelona (España),10
832140,MADRID (España),7
4027262,Venado Tuerto (Argentina),8
370970,Madrid (España),10
363723,Sevilla (España),9
9509307,Almería (España),8
350007,Buenos Aires (Argentina),7
252269,Valencia (España),9
6527740,Madrid (España),10
670105,CÓRDOBA (España),9
2310674,ABARAN (España),9
485078,Madrid (España),9
197893,Valencia (España),7
7796906,Lima (Perú),9
451104,Algorta (España),9
3116798,Madrid (España),7
3675787,Madrid (España),9
7268825,Quito (Ecuador),8
2864247,Estado de Mexico (México),9
712518,Madrid (España),10
130896,Guadalajara (México),10
580711,El Morche - Málaga (España),8
262267,CARTAGO (Costa Rica),7
893720,las palmas de gc. (España),5
5087078,Barcelona (España),6
195264,Córdoba (España),9
740049,alicante (España),6
782642,Shangri-la. Andalucía (España),8
7667194,Madrid (España),10
4108737,Sevilla (España),6
665073,Telde (España),8
185650,Barcelona (España),4
6215439,Granada (España),3
8076401,Madrid (España),5
237146,Sevilla (España),9
215233,Madrid (España),4
796763,Valladolid (España),7
492610,Madrid (España),6
4271331,A Coruña (España),3
864256,Lolailo (Burkina Faso),3
716117,madrid (España),9
406475,Huelva (España),7
295103,Almería (España),6
896582,valencia (España),4
284437,zaragoza (España),1
4597158,vila-real (España),1
4141937,Valencia (España),7
939226,TOLEDO (España),1
981553,madrid (España),5
5393716,Valdemoro (España),3
144799,zaragoza (España),5
9952565,San Juan (Argentina),1
604031,Me la (Sudán),4
364626,Liberia (Costa Rica),8
7866326,Sant Pere de Riudebitlles (España),9
4058605,MADRID (España),4
768680,Madrid (España),2
428468,Baleares (España),7
439203,Barcelona (España),1
559502,Granada (España),5
285350,Monterrey (México),7
550907,MADRID (España),7
2127829,Granada (España),5
4546173,Cloud City (España),6
9623874,Montgat (España),5
384550,jkjoj (España),2
862635,Madrid (España),10
8102252,Madrid (España),6
172220,santiago de compostela (España),5
9835434,barcelona (España),5
283382,Cedeira (España),6
328938,Oviedo (España),7
856597,Zaragoza (España),8
684248,Vigo Pontevedra (España),6
485078,Madrid (España),7
7293514,Puerto Sagunto (España),7
402622,León (España),7
491210,Ciudad Real (España),7
6534689,Barcelona (España),6
668811,Sevilla (España),10
707161,malaga (España),9
751101,Montevideo (Uruguay),2
8195175,Santander (España),6
7845114,Chiclana de la Frontera (España),5
391825,Córdoba (España),10
5551708,Sevilla (España),7
744665,Granada (España),8
586801,The Twilight Zone (España),9
116920,Barcelona (España),9
104683,pobra (España),7
314783,Salamanca (España),5
215932,Barcelona (España),7
7206403,Medellín (Colombia),9
722096,Oviedo (España),8
410166,Torrejón de Ardoz (España),6
7664612,Gijón (España),3
373530,Sevilla (España),10
404103,Madrid (España),9
9790217,Madrid (España),8
933813,Barcelona (España),7
955488,Barcelona (España),9
958161,Palma de Mallorca (España),10
518904,SORIA (España),8
738922,barcelona (España),8
132885,Huelva (España),2
409504,Madrid (España),7
6435297,Ourense (España),8
127614,Toledo (España),10
182808,cali (Colombia),6
125228,La Paz (Bolivia),8
255681,Sabadell (España),6
611527,palma (España),5
356066,La Solana (España),7
855808,Las Palmas (España),8
5075630,Gijón (España),9
182268,Zaragoza (España),9
745734,Girona (España),9
983175,Barcelona (España),8
9509307,Almería (España),9
459380,Zaragoza (España),7
8955140,Ibiza (España),8
649126,OVIEDO (España),8
8480564,Santa Cruz de Tenerife (España),8
4497926,MADRID (España),10
6035691,MADRID (España),6
781341,Almería (España),6
1916577,Medina del Campo (España),10
288703,madrid (España),5
8451500,Barcelona (España),8
211615,madrid (España),5
157582,El Prat (España),3
946162,Galiza (Gambia),6
6261906,Valencia (España),2
805801,Barcelona (España),6
484685,maracaibo (Venezuela),9
904446,Buenos Aires (Argentina),3
930727,Málaga (España),4
462924,Madrid (España),2
9093875,CIudad autonoma Buenos AIres (Argentina),1
6336069,madrid (España),1
996980,barcelona (España),5
5780985,Avilés (España),3
880310,PALMA (España),4
701807,Malaga (España),3
1917619,Madrid (España),7
235391,Málaga (España),1
1820611,Palma (España),3
6435297,Ourense (España),9
5660681,Barcelona (España),3
531518,Steven Seagal siempre será el Gran (Timor Oriental),2
873837,utrera (España),3
3682229,ZAMORA (España),6
888594,Montevideo (Uruguay),3
409142,Buenos Aires (Argentina),4
5931154,Málaga (España),3
5418397,Madrid (España),2
9327908,Vigo (España),4
283085,Barcelona (España),8
173301,Vigo (España),6
983175,Barcelona (España),8
883402,La Laguna (España),4
172598,MADRID (España),3
5851843,Sebastopol (Rumanía),4
732190,jhkj (España),2
8741064,Madrid (España),7
705164,Shambala (Nepal),6
373527,almeria (España),6
1339190,Valladolid (España),10
185650,Barcelona (España),3
160297,Pasajero 58 (España),5
949842,La Plata (Argentina),4
3431560,Ubrique (España),9
549318,Barcelona (España),9
3326748,caba (Argentina),5
9659430,Valencia (España),5
4686889,Sevilla (España),7
943066,ORENSE (España),6
773324,s (España),4
942099,Barcelona (España),6
433247,Buenos Aires (Argentina),5
958161,Palma de Mallorca (España),6
192204,Almeria (España),5
6336711,Las palmas (España),4
785207,Mallorca (España),2
2193194,madrid (España),8
8034737,zaragoza (España),6
917733,Barcelona (España),5
900152,PONTEVEDRA - vigo (España),7
255681,Sabadell (España),5
432318,valencia (España),7
938223,Valencia (España),6
5098287,Bilbao (España),5
6897608,Madrid (España),5
420691,Oviedo (España),6
132885,Huelva (España),4
262267,CARTAGO (Costa Rica),9
4612566,Madrid (España),3
586873,Siempre me lavo con (Gabón),4
359149,Barcelona (España),7
4599649,Murcia (España),6
1624503,Bilbao (España),8
364626,Liberia (Costa Rica),7
667341,granada (España),10
7866326,Sant Pere de Riudebitlles (España),9
268997,Barcelona (España),9
931323,Estocolmo (Suecia),9
4847857,Madrid (España),5
2875381,Albacete (España),9
3010949,Marbella (España),5
7081124,Madrid (España),9
707161,malaga (España),9
6174829,Puerto Montt (Chile),6
195264,Córdoba (España),6
4465940,Madrid (España),9
961104,Barcelona (España),7
157713,Maracaibo (Venezuela),10
485403,burgos (España),6
8359873,Granada (España),9
872836,Madrid (España),5
431257,León (España),5
518904,SORIA (España),7
407348,Medellín (Colombia),9
1548736,Montevideo (Uruguay),10
132421,Córdoba (España),8
354282,West Coast (España),8
383744,Valladolid (España),9
3278730,Sevilla (España),6
436118,Asturias (España),7
406646,Barcelona (España),6
9648362,madrid (España),4
374107,Vigo (España),6
564844,Guayaquil (Ecuador),10
821782,Cinecittà (España),10
981553,madrid (España),6
9411298,Madrid (España),6
8752707,Gijón (España),3
122082,Cordoba (Argentina),4
3183049,Bilbao (España),6
334770,Barcelona (España),6
782642,Shangri-la. Andalucía (España),9
3774387,CABA (Argentina),2
153400,Barcelona (España),5
919220,Pontevedra (España),3
7657486,Madrid (España),4
344969,Santiago (España),2
132885,Huelva (España),3
3693469,Bilbao (España),3
488617,Valencia (España),6
428468,Baleares (España),7
978384,Cáceres (España),6
262267,CARTAGO (Costa Rica),10
663770,Córdoba (España),2
3773189,Barcelona (España),2
7504692,Berlín (Afganistán),3
8592118,Madrid (España),5
9531268,Vigo (España),6
433247,Buenos Aires (Argentina),1
830529,Madrid (España),7
238683,http://www.terrorweekend.com (España),8
3123963,Madrid (España),5
903589,Zaragoza (España),7
775421,Madrid (España),6
422246,Saenz Peña- Chaco (Argentina),6
7971956,Pasto (Colombia),4
531518,Steven Seagal siempre será el Gran (Timor Oriental),1
572337,Reus (España),6
458673,Sombrero de Chaplin (España),3
479671,Madrid (España),8
1340110,Arrigorriaga (España),8
172356,malaga (España),6
9790217,Madrid (España),2
243120,Cartagena (Colombia),8
821104,Granada (España),4
784833,Barcelona (España),3
738922,barcelona (España),6
165528,Buenos aires (Argentina),6
9605049,Palma (España),2
661553,"Caracas, Venezuela (Venezuela)",3
373527,almeria (España),8
699368,Granada (España),9
7866326,Sant Pere de Riudebitlles (España),9
8955275,Granada (España),4
1339190,Valladolid (España),10
5309338,Pensilvania (Colombia),6
8061250,Buenos Aires (Argentina),4
1917619,Madrid (España),9
900152,PONTEVEDRA - vigo (España),7
364626,Liberia (Costa Rica),9
6897608,Madrid (España),6
770217,Albacete (España),8
9651000,Madrid (España),6
631964,caldes de montbui (España),9
294958,Madrid (España),8
3062827,ZARAGOZA (España),9
8056187,Murcia (España),9
8437113,Barcelona (España),8
2193194,madrid (España),8
975224,San Sebastián (España),9
559502,Granada (España),9
1180059,MADRID (España),8
1548736,Montevideo (Uruguay),9
960596,buenos aires (Argentina),9
8398926,Madrid (España),6
909811,madrid (España),5
3842485,Granada (España),5
494366,Córdoba (España),6
936021,A Coruña (España),8
195264,Córdoba (España),5
3269903,Barcelona (España),7
255681,Sabadell (España),7
7296700,Madrid (España),7
9779678,San Isidro (Argentina),7
8480564,Santa Cruz de Tenerife (España),8
750829,Vélez Málaga (España),8
935990,Madrid (España),8
383683,Madrid (España),7
8142467,Murcia (España),8
188139,Elche (España),9
805801,Barcelona (España),7
9659430,Valencia (España),7
407348,Medellín (Colombia),9
489958,México Distrito Federal (México),9
747273,San Sebastian (España),7
377773,Madrid (España),7
115148,Vila-real (España),8
593866,madrid (España),9
745180,Sabadell (España),8
9135997,Rosario (Argentina),8
188783,Madrid (España),9
911907,huelva (Emiratos Árabes),6
146932,London (España),10
2952053,Madrid (España),9
3298421,Andalucía (España),7
7952523,Santa Cruz de Tenerife (España),8
274094,La Coruña (España),9
813316,Madrid (España),10
7119979,Guadalajara (México),10
2117393,Tarragona (España),7
876946,valparaiso (Chile),8
4164969,Valencia (España),9
731386,Valencia (España),8
247395,Almería (España),8
797011,(España),9
243120,Cartagena (Colombia),7
7428746,Oxford (Reino Unido),9
581915,Novelda (España),8
7424788,Alicante (España),9
900152,PONTEVEDRA - vigo (España),5
350007,Buenos Aires (Argentina),6
3679407,ciego de ávilac (Cuba),9
488689,Valladolid (España),7
242106,Badajoz (España),10
9958346,Madrid (España),7
1806459,Zumarraga (España),8
6550658,Castellon (España),6
7268825,Quito (Ecuador),9
1917619,Madrid (España),8
534286,barcelona (España),8
5121014,Madrid (España),9
4638970,www.dejensever.es (España),8
7667194,Madrid (España),9
342538,Albacete (España),1
938223,Valencia (España),8
583366,Madrid (España),8
227758,Un lugar de La Mancha (España),8
3413153,Huesca (España),9
805801,Barcelona (España),8
3402497,Barcelona (España),9
2737773,Leganes (España),8
678332,Agartha (España),8
599448,Madrid (España),8
888366,Buenos Aires (Argentina),6
307914,caracas (Venezuela),7
728570,Málaga (España),7
401413,Cádiz (España),8
228620,Pamplona (España),9
508099,MADRID (España),8
1158746,Madrid (España),8
994641,madrid (España),8
2187521,Puebla (México),9
739996,Oviedo (España),9
580711,El Morche - Málaga (España),9
214032,Valencia (España),7
262267,CARTAGO (Costa Rica),8
566701,Santiago de Compostela (España),8
4934705,Amposta (España),9
392320,Corruptown (España),8
3909846,Madrid (España),9
267955,Santander (España),8
567921,Salamanca (España),2
528516,Torrelavega (España),6
896582,valencia (España),8
428468,Baleares (España),6
954980,Albacete (España),4
942846,madrid (España),4
577549,sevilla (España),1
1010772,Madrid (España),6
983175,Barcelona (España),7
531518,Steven Seagal siempre será el Gran (Timor Oriental),3
9181589,Barcelona (España),7
882302,Barcelona (España),8
5123709,Buenos Aires (Argentina),4
986972,Cáceres (España),7
1815340,Bilbao (México),6
777093,cordoba (España),8
8983399,madrid (España),8
553534,Madrid (España),2
695453,Madrid (España),10
7002540,Valencia (España),8
220677,toledo (España),1
484070,Córdoba (España),8
806896,SANTANDER (España),4
545318,S/C Tenerife (España),8
599215,Bilbao (España),7
7925726,Sevilla (España),7
6745832,Barcelona (España),9
981553,madrid (España),6
8720765,Valencia (España),3
2549088,ZARAGOZA (España),5
5699102,Bs As (Argentina),3
7667194,Madrid (España),7
3278730,Sevilla (España),5
615435,Madrid (España),9
749656,Madrid (España),3
4828945,madrid (España),8
6379430,Murcia (España),6
263880,Madrid (España),6
480633,Barcelona (España),1
162227,Bilbao (España),8
240410,Madrid (España),6
8101320,Vaticano (España),7
487929,Lleida (España),8
238683,http://www.terrorweekend.com (España),7
586801,The Twilight Zone (España),8
8148549,Barcelona (España),8
7330892,Calahorra (España),7
428468,Baleares (España),6
197893,Valencia (España),3
1654758,Cartagena (España),1
834291,Zaragoza (España),7
132958,Sevilla (España),8
709055,Murcia (España),2
1340110,Arrigorriaga (España),7
237306,Marbella (Málaga) (España),7
8139848,Madrid (España),7
637713,zamora (España),8
3773189,Barcelona (España),8
9154081,Almería (España),6
832140,MADRID (España),7
4966404,Granada (España),9
262267,CARTAGO (Costa Rica),7
319116,Badajoz (España),8
7863164,Girona (España),6
891874,Albacete (España),8
3088469,Madrid (España),9
5522232,Badajoz (España),9
2454915,Granada (España),7
7866326,Sant Pere de Riudebitlles (España),7
238765,Petrovia (España),7
1483311,Huesca (España),8
631964,caldes de montbui (España),8
8237083,Galicia (España),6
4644112,Zaragoza (España),1
773271,Málaga (España),3
8989448,Salceda de Caselas (España),4
4776511,Madrid (España),4
9509307,Almería (España),6
6371375,Caracas (Venezuela),9
865686,Madrid (España),9
817669,valencia (España),8
459380,Zaragoza (España),7
744126,rufino (Argentina),5
215873,Madrid (España),8
3715275,Madrid (España),3
6431216,Badajoz (España),3
1480469,Marbella (España),7
9426648,Barcelona (España),8
2214108,Cuenca (España),8
195264,Córdoba (España),8
8214197,Buenos Aires (Argentina),7
3793848,Cartagena (España),8
379361,Madrid (España),8
5551708,Sevilla (España),7
852053,Barcelona (España),7
637414,malaga (España),6
6788013,Madrid (España),7
9572109,Bilbao (España),7
888366,Buenos Aires (Argentina),7
895252,BARCELONA (España),8
645005,Madrid (España),1
494366,Córdoba (España),7
600659,Asturias (España),6
294958,Madrid (España),4
7514754,Coruña (España),9
624021,Valencia (España),9
649126,OVIEDO (España),4
874156,valencia (España),7
832140,MADRID (España),7
7667194,Madrid (España),9
697443,Asturias (España),8
459380,Zaragoza (España),8
983175,Barcelona (España),4
739996,Oviedo (España),6
8056114,Buenos Aires (Argentina),10
851894,Guápiles (Costa Rica),6
2193194,madrid (España),7
6982451,Madrid (España),8
7074162,madrid (España),9
394293,Madrid (España),8
5187625,CDMX (México),8
452816,Madrid (España),8
846623,El Escorial (España),7
267955,Santander (España),6
653759,Madrid (España),8
410166,Torrejón de Ardoz (España),6
957868,Palencia (España),6
433247,Buenos Aires (Argentina),7
374505,Talca (Chile),7
324984,Barcelona (España),9
2345419,Barcelona (España),6
518904,SORIA (España),7
981553,madrid (España),5
285350,Monterrey (México),6
960596,buenos aires (Argentina),6
116920,Barcelona (España),9
182808,cali (Colombia),7
555279,Madrid (España),6
3774387,CABA (Argentina),7
271710,Capital Federal (Argentina),7
8359873,Granada (España),8
872836,Madrid (España),5
318115,Barcelona (España),8
9509307,Almería (España),8
377773,Madrid (España),7
4245378,Sabadell (España),9
373527,almeria (España),6
6163934,No sé (España),5
8994159,León (España),6
523836,Valladolid (España),10
4736529,Madrid (España),9
935990,Madrid (España),7
1387286,BCN (España),7
580711,El Morche - Málaga (España),6
1919030,Madrid (España),7
2310674,ABARAN (España),7
9589313,Sevilla (España),9
9859368,Vigo (España),10
485403,burgos (España),7
909308,Alcázar de San Juan (España),10
428468,Baleares (España),6
773811,Torrent (España),6
3985908,San Jose (Costa Rica),7
207089,buenos aires (Argentina),10
2875381,Albacete (España),6
7268825,Quito (Ecuador),7
2958040,Murcia (España),7
2845926,Santa Fe (Argentina),6
448895,Málaga (España),6
2602243,Linares (España),6
922727,"Fairfax, Virginia (Estados Unidos)",7
3027753,Tarragona (España),8
8480564,Santa Cruz de Tenerife (España),7
805801,Barcelona (España),7
142960,Villena (España),7
7436961,Madrid (España),8
750829,Vélez Málaga (España),7
203513,Santiago de Chile (Chile),7
8237083,Galicia (España),7
350007,Buenos Aires (Argentina),7
3464793,Abades (España),7
262267,CARTAGO (Costa Rica),8
3033176,palma de mallorca (España),7
125502,Puerto Ordaz (Venezuela),8
7362389,Málaga (España),7
7517665,Santa Cruz de Tenerife (España),10
9035676,Sevilla (España),8
364626,Liberia (Costa Rica),9
839901,Madrid (España),1
6733810,buenos aires (Argentina),1
1672646,Querétaro (México),9
839936,Buenos Aires (Argentina),9
9135997,Rosario (Argentina),8
7691014,Barranquilla (Colombia),10
550323,ledesma (España),8
4596068,madrid (España),8
243120,Cartagena (Colombia),8
530401,Murcia (España),9
4340338,Montevideo (Uruguay),10
1195203,Palma (España),9
650377,Zamora (España),9
3965864,Sevilla (España),6
5095616,Oviedo (España),9
2382586,Chernóbil (Ucrania),8
3278730,Sevilla (España),8
5847421,Las Palmas (España),8
467095,madrid (España),7
5515680,Buenos Aires (Argentina),9
1755860,San Fernando (España),8
153951,BILBAO (España),5
1906060,La Eliana (España),10
7163120,Quesada (España),9
7268825,Quito (Ecuador),9
743505,Badajoz (España),10
979346,Cali (Colombia),9
4388267,Lima (Perú),9
805801,Barcelona (España),9
890615,Valencia (España),10
1172685,Granada (España),10
9938171,Valladolid (España),10
555031,Jaén (España),9
9245371,"Monterrubio de la Serena, Badajoz (España)",8
3270686,Barcelona (España),7
663938,Barcelona (España),9
488689,Valladolid (España),7
762922,Ronda (España),7
4747315,CABA (Argentina),7
715642,Ciudad de México (México),4
6031923,Barcelona (España),9
5658769,Barcelona (España),9
2630508,valencia (España),7
9958346,Madrid (España),8
332409,valencia (España),8
2958040,Murcia (España),8
4834344,Montijo (España),9
262267,CARTAGO (Costa Rica),8
4928446,Rubi (España),9
2900817,Bilbao (España),8
195264,Córdoba (España),7
2511975,xyz (España),8
3455660,Alicante (España),6
258059,"Terrassa, Barcelona. (España)",10
240825,Zzzz (Samoa),2
123572,Medellin (Colombia),10
3116798,Madrid (España),8
8347453,Valencia (España),7
9509307,Almería (España),10
915147,Las Palmas De Gran Canaria (España),4
1174562,Matadepera (España),8
269264,Madrid (España),3
5035156,Mérida (España),7
8098451,Cebtroamérica (Honduras),6
7656860,Andalucía (España),1
939427,Madrid (España),5
9669149,Burgos (España),1
166442,Granada (España),1
6720199,Huelva (España),7
171703,Sevilla (España),2
4477124,Burgos (España),1
1045447,Malaga (España),6
375153,Santa Cruz de Tenerife (España),8
656792,Toledo (España),5
942098,madrid (España),2
165157,Madrid (España),3
1187797,Las Palmas de GC (España),5
2479596,pineda de mar (España),4
6388771,valencia (España),6
2649187,PIlar (Argentina),5
3157075,Madrid (España),5
528957,madrid (España),4
942846,madrid (España),1
5129337,Buenos Aires (Argentina),1
631486,buenos aires (Argentina),3
7468694,Andorra (España),1
125228,La Paz (Bolivia),7
596264,Tula de Allende (México),7
292243,Sevilla (España),4
504624,Capital Federal (Argentina),10
452816,Madrid (España),10
546700,"Sestao, Euskal Herria (Gabón)",6
278780,Bilbao (España),5
948566,Madrid (España),8
262116,Alzira (España),7
656025,Getxo (España),5
723090,Vigo (España),8
533877,Pamplona (España),1
141531,Huelva (España),9
162488,Sevilla (España),10
372683,Toledo (España),7
251259,Oaxaca (México),8
737874,murcia (España),4
987204,Barcelona (España),6
781219,Alicante (España),7
896745,Los Andes (Chile),5
842390,Ulldecona (España),10
486166,oviedo (España),10
214164,a coruña (España),4
840543,algeciras (España),9
705771,HUESCA (España),10
356005,Madrid (España),9
684038,Badajoz (España),9
888366,Buenos Aires (Argentina),7
606658,Raccoon City (Estados Unidos),4
803243,valencia (España),3
522358,Vilagarcía de Arousa (España),10
208726,Palma de Mallorca (España),9
429844,Santiago de Compostela (España),7
740238,Narón (A Coruña) (España),7
756967,Valencia (España),10
988122,leon (España),10
794405,Valencia (España),8
190019,Logroño (España),7
690687,Bilbao (España),7
209850,Madrid (España),3
484565,MADRID (España),5
464251,Barcelona (Kenia),8
237146,Sevilla (España),3
657063,Gijón (España),7
935148,Barcelona (España),8
432766,Barranquilla (Colombia),7
241281,Quito (Ecuador),8
186248,Navarcles (España),8
526172,Cabra (Córdoba) (España),7
345514,bARCELONA (España),9
902547,madrid (España),10
641074,Leon (España),4
474081,Barcelona (España),8
990049,La Garriga (España),8
592713,Villahermosa (México),10
381579,Madrid (España),1
686869,Oviedo (España),10
634735,Las Palmas (España),8
818057,Macondo (España),10
729243,Cádiz (España),7
763409,Barquisimeto (Venezuela),7
355535,Granada (España),8
150159,Argentina (Argentina),9
401258,Tuxtla Gutierrez (México),5
866791,Badajoz (España),8
989532,España (España),9
388080,Malaga (España),3
427047,Málaga (España),6
836411,las palmas (España),7
836756,Merida (Venezuela),10
374926,Cali(Colombia) (Colombia),8
477870,Madrid (España),8
535306,buenos aires (Argentina),7
749763,Por ahí (España),9
631964,caldes de montbui (España),8
916785,Madrid (España),5
608330,Madrid (España),9
507028,Vitoria (España),3
165055,Lleida (España),7
219627,Valencia (España),8
160997,SEVILLA (España),8
871314,Puente Genil (España),10
796311,MALAGA (España),8
907474,Málaga (España),9
593108,Sigo estando en Saigon (Vietnam),8
2924615,Madrid (España),5
104445,Madrid (España),7
998167,madrid (España),7
320724,Cádiz (España),7
711416,Santa Cruz de Tenerife (España),7
823668,Buenos Aires (Argentina),8
929967,madrid (España),5
948127,Chiclana (España),8
600659,Asturias (España),10
491210,Ciudad Real (España),4
264060,Valencia (España),7
780402,Granada (España),10
153571,Málaga (España),8
965680,A Coruña (España),2
895036,madrid (España),6
476951,Barcelona (España),5
482877,Elche (España),3
695742,Salamanca (España),5
484565,MADRID (España),7
546700,"Sestao, Euskal Herria (Gabón)",6
695853,Valencia (España),9
452816,Madrid (España),10
369212,Demonlandia (Tajikistan),8
976346,Zaragoza (España),7
310755,El Ejido (España),1
247980,Estado de México (México),10
944227,New York (Estados Unidos),9
657063,Gijón (España),7
948566,Madrid (España),8
334552,Lima (Perú),4
656750,Murcia (España),2
169211,Madrid (España),6
684038,Badajoz (España),7
606658,Raccoon City (Estados Unidos),5
729243,Cádiz (España),7
464251,Barcelona (Kenia),9
718358,Madrid (España),9
141531,Huelva (España),10
665501,Murcia (España),6
504151,Bon Temps (Louisiana) (Estados Unidos),7
491210,Ciudad Real (España),5
291059,Mojácar (España),8
340370,Madrid (España),8
596264,Tula de Allende (México),8
477767,ALMERIA (España),5
628897,Almería (España),10
224747,ARNEDO (España),10
209850,Madrid (España),5
440042,medellin (Colombia),5
301690,Cartagena (España),10
157665,Puente Genil (Córdoba) (España),10
219094,BURGOS (España),5
875639,Córdoba (España),3
226538,Sevilla (España),9
154191,Ponferrada (España),9
573451,Madrid (España),9
902633,San Juan (Argentina),7
975431,Madrid (España),5
990049,La Garriga (España),9
887329,Sevilla (España),7
960400,Elche de la Sierra (España),7
265975,bogota (Colombia),7
621878,Madrid (España),8
352469,Exiliado (España),8
959822,Madrid (España),9
528699,Málaga (España),3
535486,New York (Estados Unidos),6
431073,MADRID (España),7
905489,París (Francia),7
836411,las palmas (España),7
352761,España (España),6
708550,Madrid (España),6
465188,Bilbao (España),6
486166,oviedo (España),10
130272,Córdoba (España),9
518978,Algeciras (España),4
370389,Zamora (España),10
521696,Pontevedra (España),9
367755,Valladolid (España),8
895420,Miranda (Venezuela),1
432766,Barranquilla (Colombia),10
852084,Madrid (España),10
991061,"Madrid, Jaca (España)",9
390730,guatire (Venezuela),1
484160,LA CORUÑA (España),7
152404,Murcia (España),8
233443,sevilla (España),10
806613,Guatemala (Guatemala),8
190019,Logroño (España),7
502958,madrid (España),8
679801,santa cruz de tenerife (España),10
723090,Vigo (España),10
600659,Asturias (España),10
763409,Barquisimeto (Venezuela),8
280439,Asuncion (Paraguay),9
631508,Valencia (España),10
631964,caldes de montbui (España),8
913167,Madrid (España),8
192560,Valladolid (España),7
427875,Hija no reconocida de Madonna (Argentina),7
142886,Vigo (España),4
988122,leon (España),10
753405,Murcia (España),8
621310,Vigo (España),6
176572,Barcelona (España),10
724337,Valencia (España),10
181305,Madrid (España),10
592713,Villahermosa (México),10
843467,Carcas (Venezuela),1
623550,Happiness (España),7
506203,Santo Domingo (Rep. Dominicana),9
889337,VALENCIA (España),9
504822,Sevilla (España),6
566985,málaga (España),9
401258,Tuxtla Gutierrez (México),7
999573,Burgos (España),4
945653,Madrid (España),6
141531,Huelva (España),8
606658,Raccoon City (Estados Unidos),3
166942,Madrid (España),3
